[Point Spectroscopy Data]
Approach Rate=0.1063 µm/sec
Retreat Rate=0.1063 µm/sec
Z Start=-0.5000 µm
Z End=-1.2000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -1.154796	 -0.121264	 -0.545204	  8.628815
 -1.156165	 -0.112371	 -0.543835	  8.695663
 -1.157535	 -0.121877	 -0.542465	  8.764045
 -1.158905	 -0.109918	 -0.541095	  8.835799
 -1.160275	 -0.083853	 -0.539725	  8.880569
 -1.161645	 -0.112371	 -0.538355	  8.974402
 -1.163015	 -0.103478	 -0.536985	  9.028372
 -1.164385	 -0.110838	 -0.535615	  9.111778
 -1.165755	 -0.101638	 -0.534245	  9.144283
 -1.167124	 -0.140889	 -0.532876	  9.244862
 -1.168494	 -0.139049	 -0.531506	  9.308950
 -1.169864	 -0.136289	 -0.530136	  9.361386
 -1.171234	 -0.162047	 -0.528766	  9.470551
 -1.172604	 -0.132303	 -0.527396	  9.515322
 -1.173974	 -0.172473	 -0.526026	  9.608234
 -1.175344	 -0.127090	 -0.524656	  9.637672
 -1.176713	 -0.142729	 -0.523287	  9.729359
 -1.178083	 -0.130463	 -0.521917	  9.781488
 -1.179453	 -0.136596	 -0.520547	  9.864283
 -1.180823	 -0.128623	 -0.519177	  9.924691
 -1.182193	 -0.155608	 -0.517807	 10.001658
 -1.183563	 -0.169713	 -0.516437	 10.044895
 -1.184933	 -0.163580	 -0.515067	 10.044895
 -1.186302	 -0.181366	 -0.513698	 10.044895
 -1.187672	 -0.191792	 -0.512328	 10.044895
 -1.189042	 -0.226749	 -0.510958	 10.044895
 -1.190412	 -0.223683	 -0.509588	 10.044895
 -1.191782	 -0.232269	 -0.508218	 10.044895
 -1.193152	 -0.263546	 -0.506848	 10.044895
 -1.194522	 -0.260480	 -0.505478	 10.044895
 -1.195891	 -0.246988	 -0.504108	 10.044895
 -1.197261	 -0.245148	 -0.502739	 10.044895
 -1.198631	 -0.251281	 -0.501369	 10.044895
 -1.200000	 -0.253120	 -0.500000	 10.044895
