[Point Spectroscopy Data]
Approach Rate=0.0760 µm/sec
Retreat Rate=0.0760 µm/sec
Z Start=-0.6000 µm
Z End=-1.1000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -0.899414	 -2.147565	 -0.800586	  1.854748
 -0.900392	 -2.184669	 -0.799608	  1.897065
 -0.901371	 -2.232506	 -0.798629	  1.930796
 -0.902349	 -2.250904	 -0.797651	  1.982926
 -0.903328	 -2.314073	 -0.796672	  2.020643
 -0.904306	 -2.329098	 -0.795694	  2.068786
 -0.905284	 -2.378775	 -0.794715	  2.099757
 -0.906263	 -2.403919	 -0.793737	  2.156486
 -0.907241	 -2.462795	 -0.792758	  2.179791
 -0.908220	 -2.486713	 -0.791780	  2.239280
 -0.909198	 -2.517991	 -0.790802	  2.263811
 -0.910177	 -2.561534	 -0.789823	  2.327593
 -0.911155	 -2.592199	 -0.788845	  2.354884
 -0.912134	 -2.644022	 -0.787866	  2.403028
 -0.913112	 -2.666713	 -0.786888	  2.454544
 -0.914091	 -2.723135	 -0.785909	  2.492567
 -0.915069	 -2.742454	 -0.784931	  2.537951
 -0.916048	 -2.802556	 -0.783952	  2.567389
 -0.917026	 -2.823408	 -0.782974	  2.631784
 -0.918005	 -2.876151	 -0.781995	  2.653555
 -0.918983	 -2.897616	 -0.781017	  2.707218
 -0.919962	 -2.943612	 -0.780038	  2.732976
 -0.920940	 -2.977957	 -0.779060	  2.795532
 -0.921919	 -3.019660	 -0.778081	  2.830489
 -0.922897	 -3.058910	 -0.777103	  2.877712
 -0.923876	 -3.091721	 -0.776125	  2.916962
 -0.924854	 -3.145997	 -0.775146	  2.948240
 -0.925832	 -3.170835	 -0.774168	  3.004663
 -0.926811	 -3.214379	 -0.773189	  3.031034
 -0.927789	 -3.241670	 -0.772211	  3.088683
 -0.928768	 -3.280614	 -0.771232	  3.118121
 -0.929746	 -3.319864	 -0.770254	  3.178223
 -0.930725	 -3.360034	 -0.769275	  3.204594
 -0.931703	 -3.394685	 -0.768297	  3.262856
 -0.932682	 -3.421363	 -0.767318	  3.291068
 -0.933660	 -3.472879	 -0.766340	  3.338904
 -0.934639	 -3.495571	 -0.765361	  3.384901
 -0.935617	 -3.545247	 -0.764383	  3.427831
 -0.936596	 -3.574992	 -0.763404	  3.488546
 -0.937574	 -3.628654	 -0.762426	  3.513691
 -0.938553	 -3.647360	 -0.761447	  3.563061
 -0.939531	 -3.700409	 -0.760469	  3.584832
 -0.940509	 -3.728007	 -0.759490	  3.665787
 -0.941488	 -3.775537	 -0.758512	  3.686638
 -0.942466	 -3.809268	 -0.757533	  3.728342
 -0.943445	 -3.832879	 -0.756555	  3.767592
 -0.944423	 -3.878876	 -0.755576	  3.821255
 -0.945402	 -3.910767	 -0.754598	  3.872464
 -0.946380	 -3.960136	 -0.753620	  3.905275
 -0.947359	 -3.970869	 -0.752641	  3.946059
 -0.948337	 -4.026985	 -0.751663	  3.976723
 -0.949316	 -4.051823	 -0.750684	  4.049091
 -0.950294	 -4.100886	 -0.749706	  4.071476
 -0.951273	 -4.129097	 -0.748727	  4.125139
 -0.952251	 -4.168041	 -0.747749	  4.144764
 -0.953230	 -4.205144	 -0.746770	  4.209773
 -0.954208	 -4.233356	 -0.745792	  4.249636
 -0.955187	 -4.284872	 -0.744813	  4.290726
 -0.956165	 -4.310630	 -0.743835	  4.337336
 -0.957144	 -4.365212	 -0.742856	  4.370454
 -0.958122	 -4.386678	 -0.741878	  4.432089
 -0.959101	 -4.430834	 -0.740899	  4.458460
 -0.960079	 -4.460272	 -0.739921	  4.520096
 -0.961057	 -4.507189	 -0.738943	  4.540947
 -0.962036	 -4.535400	 -0.737964	  4.601663
 -0.963014	 -4.576490	 -0.736986	  4.626808
 -0.963993	 -4.609301	 -0.736007	  4.688443
 -0.964971	 -4.640579	 -0.735029	  4.718188
 -0.965950	 -4.692708	 -0.734050	  4.760198
 -0.966928	 -4.715706	 -0.733072	  4.814474
 -0.967907	 -4.771822	 -0.732093	  4.845751
 -0.968885	 -4.795434	 -0.731115	  4.908000
 -0.969864	 -4.840817	 -0.730136	  4.930385
 -0.970842	 -4.860749	 -0.729158	  4.988034
 -0.971821	 -4.911038	 -0.728179	  5.013179
 -0.972799	 -4.937716	 -0.727201	  5.096586
 -0.973778	 -4.976660	 -0.726222	  5.121730
 -0.974756	 -5.011924	 -0.725244	  5.169567
 -0.975735	 -5.049028	 -0.724265	  5.196552
 -0.976713	 -5.091039	 -0.723287	  5.247455
 -0.977692	 -5.114957	 -0.722308	  5.312769
 -0.978670	 -5.160340	 -0.721330	  5.340674
 -0.979649	 -5.194071	 -0.720351	  5.391577
 -0.980627	 -5.228722	 -0.719373	  5.411816
 -0.981605	 -5.261226	 -0.718395	  5.488476
 -0.982584	 -5.301703	 -0.717416	  5.512701
 -0.983562	 -5.335127	 -0.716438	  5.581083
 -0.984541	 -5.365791	 -0.715459	  5.595189
 -0.985519	 -5.410562	 -0.714481	  5.646705
 -0.986498	 -5.437239	 -0.713502	  5.695154
 -0.987476	 -5.485076	 -0.712524	  5.747284
 -0.988455	 -5.519420	 -0.711545	  5.791134
