[Point Spectroscopy Data]
Approach Rate=0.0760 µm/sec
Retreat Rate=0.0760 µm/sec
Z Start=0.0000 µm
Z End=-0.5000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -0.434443	 -0.559457	 -0.065557	  2.565856
 -0.435421	 -0.569270	 -0.064578	  2.628717
 -0.436400	 -0.566204	 -0.063600	  2.620131
 -0.437378	 -0.568657	 -0.062622	  2.644663
 -0.438357	 -0.578163	 -0.061643	  2.652636
 -0.439335	 -0.548725	 -0.060665	  2.705992
 -0.440314	 -0.559151	 -0.059686	  2.680233
 -0.441292	 -0.532780	 -0.058708	  2.789092
 -0.442271	 -0.545045	 -0.057729	  2.887218
 -0.443249	 -0.549952	 -0.056751	  2.970319
 -0.444228	 -0.521434	 -0.055772	  3.062312
 -0.445206	 -0.534006	 -0.054794	  3.119961
 -0.446185	 -0.524193	 -0.053815	  3.133759
 -0.447163	 -0.562524	 -0.052837	  3.074577
 -0.448142	 -0.565590	 -0.051858	  3.118427
 -0.449120	 -0.558844	 -0.050880	  3.099109
 -0.450099	 -0.552711	 -0.049901	  3.114441
 -0.451077	 -0.559457	 -0.048923	  3.075804
 -0.452056	 -0.540139	 -0.047944	  3.105855
 -0.453034	 -0.563751	 -0.046966	  3.113828
 -0.454012	 -0.563444	 -0.045988	  3.137746
 -0.454991	 -0.557311	 -0.045009	  3.207661
 -0.455969	 -0.553018	 -0.044031	  3.269603
 -0.456948	 -0.545045	 -0.043052	  3.363436
